Website_ID,Domain,URL_Accessed,Audit_Status,Last_Error,Retry_Count,Audit_Level,Run_ID,Access_Date_UTC,Country_or_Market_Observed,Access_Locale,Browser,Headless_Audit,Cookie_Banner_Present,Banner_Type,Consent_Layer_Depth,CMP_Vendor,CMP_Evidence,IAB_TCF_Mentioned,TCF_Evidence,L1_Evidence_Quote,L1_Screenshot_Ref,L1_Accept_All_Present,L1_Reject_All_Present,L1_Manage_Preferences_Present,Accept_Click_Count,Reject_Click_Count,Manage_Click_Count,EE_Click_Asymmetry_RejectMinusAccept,EE_Hidden_Reject_Path,AE_Accept_Button_Prominence_1to3,AE_Reject_Button_Prominence_1to3,AE_Size_Asymmetry_LargerEqualSmaller,AE_Primary_Action_Is_Accept,L2_Available,L2_Evidence_Quote,L2_Screenshot_Ref,L2_Toggle_Count,L2_Vendor_Count,L2_Text_Word_Count,L2_Information_Density_Score_1to5,L2_Germane_Support_Score_1to5,CL_Toggle_Vendor_Complexity_Index,CL_Germane_Suppression_Indicators,AA_RePrompting_After_Reject,AA_RePrompt_Frequency_Observed,SP_Message_ID,SP_Campaign_ID,SP_Variant_Evidence,OT_Purpose_Count,OT_Vendor_Count,Evidence_JSON_Ref
ACLDP_0063,site-0063.invalid,https://site-0063.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0063.invalid/"" is interrupted by another navigation to ""https://open.site-0062.invalid/""
Call log:
  - navigating to ""https://site-0063.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T021938Z,2026-03-11T02:20:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0063.json
ACLDP_0064,site-0064.invalid,https://site-0064.invalid,Failed,Navigation timeout,2.0,L1,20260311T021938Z,2026-03-11T02:20:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0064.json
ACLDP_0065,site-0065.invalid,https://site-0065.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0065.invalid/
Call log:
  - navigating to ""https://site-0065.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T021938Z,2026-03-11T02:21:18Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0065.json
ACLDP_0066,site-0066.invalid,https://site-0066.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0066.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0066.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T021938Z,2026-03-11T02:21:19Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0066.json
ACLDP_0067,site-0067.invalid,https://site-0067.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0067.invalid/"" is interrupted by another navigation to ""https://www.site-0066.invalid/""
Call log:
  - navigating to ""https://site-0067.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T021938Z,2026-03-11T02:21:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0067.json
ACLDP_0068,site-0068.invalid,https://site-0068.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:11:47Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0068.json
ACLDP_0069,site-0069.invalid,https://site-0069.invalid,Failed,"Navigation error: Page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at https://site-0069.invalid/
Call log:
  - navigating to ""https://site-0069.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:11:51Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0069.json
ACLDP_0070,site-0070.invalid,https://site-0070.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0070.invalid/
Call log:
  - navigating to ""https://site-0070.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:11:51Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0070.json
ACLDP_0071,site-0071.invalid,https://site-0071.invalid,Completed,,0.0,L1,20260311T011723Z,2026-03-11T01:18:18Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0071.json
ACLDP_0072,site-0072.invalid,https://site-0072.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0072.invalid/
Call log:
  - navigating to ""https://site-0072.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:11:52Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0072.json
ACLDP_0073,site-0073.invalid,https://site-0073.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0073.invalid/
Call log:
  - navigating to ""https://site-0073.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:11:52Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0073.json
ACLDP_0074,site-0074.invalid,https://site-0074.invalid,Completed,,0.0,L1,20260311T011723Z,2026-03-11T01:18:22Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0074.json
ACLDP_0075,site-0075.invalid,https://site-0075.invalid,Completed,,0.0,L2,20260311T011723Z,2026-03-11T01:18:27Z,,en-US,Chromium,Yes,Yes,Banner,2.0,OneTrust,HTML match: /onetrust/,Yes,HTML match: /tcstring/,"Zoom uses cookies and similar technologies as strictly necessary to make our site work. We and our partners would also like to set additional cookies to analyze your use of our site, to personalize and enhance your visit to our site and to show you more relevant content and advertising. These will be set only if you accept. You can always review and change your cookie preferences through our cooki...",CookiesConsentDataset/screenshots/ACLDP_0075_L1.png,Yes,No,Yes,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,Yes,"Products AI Solutions Pricing Meet Sign In Sign In Support Support Contact Sales Contact sales Sign Up Free Sign Up Free Beyond friction in collaboration: How AI and human connection move work forward Register now Find out what's possible when work connects Whether you're chatting with teammates or supporting customers, Zoom makes it easier to connect, collaborate, and reach goals — all with built...",CookiesConsentDataset/screenshots/ACLDP_0075_L2.png,13.0,0.0,1275.0,3.0,2.0,13.0,1.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0075.json
ACLDP_0076,site-0076.invalid,https://site-0076.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0076.invalid/
Call log:
  - navigating to ""https://site-0076.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:11:52Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0076.json
ACLDP_0077,site-0077.invalid,https://site-0077.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:11:52Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0077.json
ACLDP_0078,site-0078.invalid,https://site-0078.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:11:55Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0078.json
ACLDP_0079,site-0079.invalid,https://site-0079.invalid,Completed,,1.0,L2,20260311T031146Z,2026-03-11T03:11:59Z,,en-US,Chromium,Yes,Yes,Modal,2.0,Unknown,,No,,"Cookies and similar technologies We use cookies and similar technologies (including ) on our website to save, read out and process information on your device. In doing so, we enhance your experience, analyze site traffic, and show you content and personalized ads that interest you. User profiles are created across websites and devices for this purpose. Our partners use these technologies as well. ...",CookiesConsentDataset/screenshots/ACLDP_0079_L1.png,Yes,No,Yes,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,Yes,"Nur online bis zum 31.03. Jetzt zum Internet-Testsieger wechseln! Frühlingsaktion: Zu Hause mit bis zu 100 MBit/s surfen für nur ⌀ 27,41 € mtl. Zum Angebot Zum Angebot: Festnetz-Tarife der Telekom Mobilfunk, Internet, TV und mehr – alle Telekom Angebote entdecken Mobilfunk Bereich Internet & Glasfaser Bereich TV Bereich Für unsere Kunden Bereich Ihre Telekom Welt in einer App Von Highlights bis Se...",CookiesConsentDataset/screenshots/ACLDP_0079_L2.png,0.0,0.0,869.0,3.0,3.0,0.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0079.json
ACLDP_0080,site-0080.invalid,https://site-0080.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0080.invalid/
Call log:
  - navigating to ""https://site-0080.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:10Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0080.json
ACLDP_0081,site-0081.invalid,https://site-0081.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0081.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0081.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:10Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0081.json
ACLDP_0082,site-0082.invalid,https://site-0082.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0082.invalid/"" is interrupted by another navigation to ""https://domains.google/""
Call log:
  - navigating to ""https://site-0082.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:11Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0082.json
ACLDP_0083,site-0083.invalid,https://site-0083.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0083.invalid/"" is interrupted by another navigation to ""https://www.site-0082.invalid/devices/""
Call log:
  - navigating to ""https://site-0083.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:12Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0083.json
ACLDP_0084,site-0084.invalid,https://site-0084.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0084.invalid/"" is interrupted by another navigation to ""https://sso.passport.site-0091.invalid/push?retpath=https%3A%2F%2Fsite-0527.invalid%2F%3Fnr%3D1%26redirect_ts%3D1773198733.00000&uuid=99cef667-71bc-441b-9ca3-1ad1865f78f9""
Call log:
  - navigating to ""https://site-0084.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:12:15Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0084.json
ACLDP_0085,site-0085.invalid,https://site-0085.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0085.invalid/"" is interrupted by another navigation to ""https://site-0084.invalid/""
Call log:
  - navigating to ""https://site-0085.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:15Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0085.json
ACLDP_0086,site-0086.invalid,https://site-0086.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0086.invalid/"" is interrupted by another navigation to ""https://www.site-0085.invalid/""
Call log:
  - navigating to ""https://site-0086.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:16Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0086.json
ACLDP_0087,site-0087.invalid,https://site-0087.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0087.invalid/"" is interrupted by another navigation to ""https://www.site-0086.invalid/""
Call log:
  - navigating to ""https://site-0087.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:18Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0087.json
ACLDP_0088,site-0088.invalid,https://site-0088.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0088.invalid/"" is interrupted by another navigation to ""https://www.site-0087.invalid/sa_en/""
Call log:
  - navigating to ""https://site-0088.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0088.json
ACLDP_0089,site-0089.invalid,https://site-0089.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0089.invalid/"" is interrupted by another navigation to ""https://site-0143.invalid.site-0143.invalid/dns/""
Call log:
  - navigating to ""https://site-0089.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0089.json
ACLDP_0090,site-0090.invalid,https://site-0090.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0090.invalid/"" is interrupted by another navigation to ""https://site-0089.invalid/""
Call log:
  - navigating to ""https://site-0090.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:22Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0090.json
ACLDP_0091,site-0091.invalid,https://site-0091.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0091.invalid/"" is interrupted by another navigation to ""https://www.site-0090.invalid/""
Call log:
  - navigating to ""https://site-0091.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:23Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0091.json
ACLDP_0092,site-0092.invalid,https://site-0092.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0092.invalid/"" is interrupted by another navigation to ""https://sso.passport.site-0091.invalid/push?uuid=1ac58082-83ae-4720-a56f-69b8255fe56a&retpath=https%3A%2F%2Fsite-0014.invalid%2F%3Fyredirect%3Dtrue%26is_autologin_ya%3Dtrue""
Call log:
  - navigating to ""https://site-0092.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:12:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0092.json
ACLDP_0093,site-0093.invalid,https://site-0093.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0093.invalid/"" is interrupted by another navigation to ""https://bitly.com/""
Call log:
  - navigating to ""https://site-0093.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:25Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0093.json
ACLDP_0094,site-0094.invalid,https://site-0094.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0094.invalid/"" is interrupted by another navigation to ""https://site-0093.invalid/""
Call log:
  - navigating to ""https://site-0094.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:25Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0094.json
ACLDP_0095,site-0095.invalid,https://site-0095.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0095.invalid/"" is interrupted by another navigation to ""https://site-0094.invalid/""
Call log:
  - navigating to ""https://site-0095.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:26Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0095.json
ACLDP_0096,site-0096.invalid,https://site-0096.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0096.invalid/"" is interrupted by another navigation to ""https://marketingplatform.site-0001.invalid/about/analytics/""
Call log:
  - navigating to ""https://site-0096.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:27Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0096.json
ACLDP_0097,site-0097.invalid,https://site-0097.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0097.invalid/"" is interrupted by another navigation to ""https://www.site-0141.invalid/products/nginx""
Call log:
  - navigating to ""https://site-0097.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:12:30Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0097.json
ACLDP_0098,site-0098.invalid,https://site-0098.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0098.invalid/
Call log:
  - navigating to ""https://site-0098.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:31Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0098.json
ACLDP_0099,site-0099.invalid,https://site-0099.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0099.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0099.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:31Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0099.json
ACLDP_0100,site-0100.invalid,https://site-0100.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0100.invalid/"" is interrupted by another navigation to ""https://www.site-0099.invalid/en-US/""
Call log:
  - navigating to ""https://site-0100.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0100.json
ACLDP_0101,site-0101.invalid,https://site-0101.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0101.invalid/"" is interrupted by another navigation to ""https://site-0100.invalid/""
Call log:
  - navigating to ""https://site-0101.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0101.json
ACLDP_0102,site-0102.invalid,https://site-0102.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0102.invalid/"" is interrupted by another navigation to ""https://site-0101.invalid/welcome/""
Call log:
  - navigating to ""https://site-0102.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:34Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0102.json
ACLDP_0103,site-0103.invalid,https://site-0103.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0103.invalid/
Call log:
  - navigating to ""https://site-0103.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:37Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0103.json
ACLDP_0104,site-0104.invalid,https://site-0104.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0104.invalid/
Call log:
  - navigating to ""https://site-0104.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:12:37Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0104.json
ACLDP_0105,site-0105.invalid,https://site-0105.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0105.invalid/
Call log:
  - navigating to ""https://site-0105.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T031146Z,2026-03-11T03:12:37Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0105.json
ACLDP_0106,site-0106.invalid,https://site-0106.invalid,Completed,,0.0,L1,20260311T011904Z,2026-03-11T01:19:05Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0106.json
ACLDP_0107,site-0107.invalid,https://site-0107.invalid,Completed,,0.0,L1,20260311T011904Z,2026-03-11T01:19:09Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0107.json
